Contact ID,contact_created_at,contact_updated_at,utm_source,total_events,events_after_acq,first_event_at,distinct_event_days,engaged,retained
2395,2025-04-01 12:10:00,2025-04-01 15:07:00,unknown,5,0,2024-08-16 11:05:00,10,False,True
2454,2025-05-03 05:25:00,2025-05-03 05:25:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
1113,2024-10-11 14:30:00,2024-10-11 14:30:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
819,2024-09-12 09:48:00,2024-09-12 09:48:00,unknown,3,14,2024-08-16 11:05:00,8,True,True
992,2024-09-24 06:49:00,2024-09-24 06:49:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
2338,2025-03-13 13:04:00,2025-03-13 13:04:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
2868,2025-06-18 18:51:00,2025-06-18 18:51:00,alexey_linkedin,2,0,2024-08-16 14:36:00,2,False,True
1103,2024-10-11 13:15:00,2024-10-11 13:15:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1128,2024-10-11 20:57:00,2024-10-11 20:57:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1211,2024-10-16 11:39:00,2024-10-16 11:39:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1236,2024-10-16 13:04:00,2024-10-16 13:04:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1377,2024-10-25 13:56:00,2024-10-25 13:56:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
2278,2025-03-04 09:48:00,2025-03-04 09:48:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
2381,2025-03-26 13:08:00,2025-03-26 13:08:00,unknown,8,8,2024-08-16 11:05:00,12,True,True
2559,2025-06-10 13:56:00,2025-07-23 11:28:00,unknown,2,1,2025-02-22 09:38:00,2,True,True
100,2024-09-17 13:07:00,2024-12-22 11:42:00,unknown,4,18,2024-08-16 11:05:00,8,True,True
174,2024-10-25 21:21:00,2024-10-25 21:21:00,alexey_linkedin,6,20,2024-08-16 11:05:00,10,True,True
482,2024-09-26 08:17:00,2024-09-26 08:17:00,alexey_linkedin,6,70,2024-08-16 11:05:00,10,True,True
555,2024-09-16 17:30:00,2024-12-03 12:32:00,alexey_linkedin,4,32,2024-08-16 11:05:00,9,True,True
2519,2025-06-02 06:00:00,2025-06-02 06:00:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
3369,2025-08-27 14:05:00,2025-08-27 14:05:00,unknown,0,0,,0,False,False
731,2024-09-10 07:47:00,2024-09-10 07:47:00,unknown,4,3,2024-08-16 11:10:00,4,True,True
1631,2024-12-03 22:33:00,2024-12-03 22:33:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
2277,2025-03-01 11:49:00,2025-04-01 15:41:00,activecampaign,8,10,2024-08-16 11:05:00,12,True,True
818,2024-09-12 02:14:00,2024-09-17 20:12:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
707,2024-09-03 19:29:00,2024-09-03 19:29:00,unknown,4,8,2024-08-16 11:05:00,8,True,True
708,2024-09-04 01:55:00,2024-09-28 00:39:00,unknown,4,4,2024-08-16 11:10:00,5,True,True
786,2024-09-06 18:19:00,2024-09-06 18:19:00,unknown,4,8,2024-08-16 11:05:00,8,True,True
381,2024-09-16 16:20:00,2024-09-16 16:20:00,unknown,6,8,2024-08-16 11:05:00,10,True,True
299,2024-12-05 16:42:00,2024-12-05 16:42:00,unknown,3,1,2024-08-16 11:05:00,8,True,True
86,2024-09-12 09:48:00,2024-09-12 09:48:00,unknown,8,30,2024-08-16 11:05:00,12,True,True
929,2024-09-17 17:47:00,2024-09-17 17:47:00,unknown,3,13,2024-08-16 11:05:00,8,True,True
2694,2025-06-18 08:40:00,2025-06-18 08:40:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
3029,2025-06-24 10:57:00,2025-06-24 10:57:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
3062,2025-06-30 08:41:00,2025-06-30 08:41:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
2490,2025-05-20 13:10:00,2025-05-20 13:10:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
2778,2025-06-18 11:50:00,2025-06-18 11:50:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
2799,2025-06-18 12:55:00,2025-06-18 12:55:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2804,2025-06-18 13:06:00,2025-06-18 13:06:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2875,2025-06-18 20:01:00,2025-06-18 20:01:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2943,2025-06-19 22:49:00,2025-06-19 22:49:00,alexey_linkedin,2,0,2024-08-16 14:36:00,2,False,True
3098,2025-06-30 21:34:00,2025-06-30 21:34:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
3130,2025-07-05 04:17:00,2025-07-05 04:17:00,alexey_linkedin,2,0,2025-02-22 09:38:00,2,False,True
3132,2025-07-05 16:02:00,2025-07-05 16:02:00,alexey_linkedin,2,0,2024-08-16 14:36:00,2,False,True
3225,2025-07-22 22:09:00,2025-07-22 22:09:00,unknown,2,0,2024-08-16 14:36:00,2,False,True
1643,2024-12-04 02:29:00,2024-12-04 02:29:00,unknown,3,2,2024-08-16 11:05:00,8,True,True
2451,2025-04-30 23:26:00,2025-04-30 23:26:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
2813,2025-06-18 13:32:00,2025-06-18 13:32:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
1350,2024-10-22 09:54:00,2024-10-22 09:54:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1936,2025-01-12 00:53:00,2025-01-12 00:53:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
2023,2025-01-20 16:36:00,2025-01-20 16:36:00,unknown,4,3,2024-08-16 11:05:00,8,True,True
2347,2025-03-16 23:11:00,2025-03-16 23:11:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
2377,2025-03-24 14:28:00,2025-03-24 14:28:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
2557,2025-06-09 18:32:00,2025-06-09 18:32:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
2660,2025-06-17 20:05:00,2025-06-17 20:05:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
2309,2025-03-08 07:36:00,2025-03-08 07:36:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
1109,2024-10-11 14:01:00,2024-10-11 14:01:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1135,2024-10-12 09:43:00,2024-10-12 09:43:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1219,2024-10-16 12:10:00,2024-10-16 12:10:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1267,2024-10-16 17:01:00,2024-10-16 17:01:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1293,2024-10-17 06:35:00,2024-10-17 06:35:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1322,2024-10-19 01:01:00,2024-10-19 01:01:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1410,2024-10-29 10:26:00,2024-10-29 10:26:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
2405,2025-05-05 06:51:00,2025-05-05 06:51:00,activecampaign,6,5,2024-08-16 11:05:00,11,True,True
122,2024-08-22 08:16:00,2024-08-22 08:16:00,unknown,7,45,2024-08-16 11:05:00,11,True,True
2458,2025-05-05 06:51:00,2025-05-05 06:51:00,unknown,0,0,,0,False,False
2029,2025-02-05 14:28:00,2025-02-05 14:28:00,unknown,1,1,2025-02-22 09:38:00,1,True,False
1016,2024-09-25 14:08:00,2024-09-25 14:08:00,unknown,4,5,2024-08-16 11:05:00,9,True,True
1886,2025-01-02 12:06:00,2025-01-02 12:06:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1525,2024-11-29 18:24:00,2024-11-29 18:24:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1584,2024-12-03 14:41:00,2024-12-03 14:41:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1591,2024-12-03 15:24:00,2024-12-03 15:24:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
2542,2025-06-04 18:23:00,2025-06-04 18:23:00,unknown,2,0,2024-08-16 14:36:00,2,False,True
1672,2024-12-04 20:13:00,2024-12-04 20:13:00,unknown,4,12,2024-08-16 11:05:00,8,True,True
1044,2024-10-03 20:35:00,2024-10-03 20:35:00,unknown,3,7,2024-08-16 11:05:00,7,True,True
1059,2024-10-07 22:17:00,2024-10-07 22:17:00,unknown,3,5,2024-08-16 11:05:00,7,True,True
1346,2024-10-21 17:45:00,2024-10-21 17:45:00,unknown,3,1,2024-08-16 11:05:00,7,True,True
1057,2024-10-07 20:02:00,2024-10-07 20:02:00,unknown,5,28,2024-08-16 11:05:00,8,True,True
1421,2024-10-29 16:03:00,2024-10-29 16:03:00,unknown,3,1,2024-08-16 11:05:00,8,True,True
580,2025-06-18 10:04:00,2025-06-18 10:04:00,alexey_linkedin,3,0,2024-08-16 11:05:00,7,False,True
911,2024-09-17 15:23:00,2024-09-17 15:23:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
913,2024-09-17 16:28:00,2024-09-17 16:28:00,unknown,3,3,2024-08-16 11:10:00,3,True,True
1069,2024-10-08 08:01:00,2024-10-08 08:01:00,unknown,3,6,2024-08-16 11:05:00,8,True,True
1449,2024-11-03 19:09:00,2024-11-03 19:09:00,alexey_linkedin,6,25,2024-08-16 11:05:00,8,True,True
1611,2024-12-03 17:46:00,2025-06-04 19:56:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1093,2024-10-11 08:07:00,2024-10-15 16:16:00,unknown,4,8,2024-08-16 11:05:00,8,True,True
1562,2025-01-20 16:36:00,2025-01-20 16:36:00,alexey_linkedin,8,15,2024-08-16 11:05:00,9,True,True
363,2024-09-12 09:48:00,2024-09-12 09:48:00,unknown,9,33,2024-08-16 11:05:00,13,True,True
1207,2024-10-16 11:24:00,2024-10-16 11:24:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1352,2024-10-22 10:14:00,2024-10-22 10:14:00,unknown,3,2,2024-10-11 09:27:00,3,True,True
2810,2025-06-18 13:27:00,2025-06-18 13:27:00,alexey_linkedin,2,0,2024-08-16 14:36:00,2,False,True
3069,2025-06-30 09:56:00,2025-06-30 09:56:00,dtc_newsletter,2,0,2024-08-16 14:36:00,2,False,True
3151,2025-07-07 11:35:00,2025-07-07 11:35:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
3202,2025-07-18 09:08:00,2025-07-18 09:08:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
1804,2024-12-16 16:38:00,2024-12-16 16:38:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
2473,2025-05-07 04:48:00,2025-05-07 04:48:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
2403,2025-04-01 12:12:00,2025-04-01 15:07:00,unknown,7,0,2024-08-16 11:05:00,11,False,True
2468,2025-05-06 01:45:00,2025-05-06 01:45:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
1519,2024-11-28 09:37:00,2024-11-28 09:37:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
2408,2025-04-01 13:50:00,2025-04-01 13:50:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
3166,2025-07-08 04:12:00,2025-07-08 04:12:00,dtc_newsletter,2,0,2024-08-16 14:36:00,2,False,True
2308,2025-03-07 21:45:00,2025-03-07 21:45:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
2358,2025-03-18 19:09:00,2025-03-18 19:09:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
1156,2024-10-14 16:11:00,2024-10-14 16:11:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1300,2024-10-17 12:07:00,2024-10-17 12:07:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1306,2024-10-17 19:37:00,2024-10-17 19:37:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1468,2024-11-05 14:17:00,2024-11-05 14:17:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
2268,2025-03-06 03:34:00,2025-03-06 03:34:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
667,2024-08-23 09:02:00,2025-07-15 14:26:00,unknown,7,16,2024-08-16 11:05:00,11,True,True
1084,2024-10-09 11:11:00,2024-10-09 11:11:00,unknown,5,32,2024-08-16 11:05:00,8,True,True
3267,2025-07-31 16:24:00,2025-07-31 16:24:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
95,2024-10-07 15:17:00,2024-10-07 15:17:00,unknown,3,18,2024-08-16 11:05:00,8,True,True
849,2024-09-13 16:10:00,2024-09-13 16:10:00,unknown,3,1,2024-08-20 09:28:00,3,True,True
1050,2024-10-07 15:17:00,2024-10-07 15:17:00,unknown,3,24,2024-08-16 11:05:00,8,True,True
1330,2024-10-19 21:44:00,2024-10-30 10:51:00,unknown,4,1,2024-08-16 11:05:00,8,True,True
1893,2025-01-03 06:59:00,2025-06-17 16:00:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
809,2024-09-10 15:11:00,2024-09-10 15:11:00,unknown,3,1,2024-08-20 09:28:00,3,True,True
1649,2024-12-04 07:09:00,2024-12-04 07:09:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1666,2024-12-04 15:56:00,2024-12-04 15:56:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1670,2024-12-04 18:24:00,2024-12-04 18:24:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1757,2024-12-11 08:36:00,2024-12-11 08:36:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1830,2024-12-20 18:14:00,2024-12-20 18:14:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1835,2024-12-21 23:50:00,2024-12-21 23:50:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1836,2024-12-22 18:09:00,2024-12-22 18:09:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1981,2025-01-16 15:27:00,2025-01-16 15:27:00,alexey_linkedin,2,2,2024-08-16 11:05:00,7,True,True
181,2024-10-07 15:17:00,2024-10-07 15:17:00,unknown,3,18,2024-08-16 11:05:00,8,True,True
1060,2024-10-07 22:52:00,2024-10-07 22:52:00,unknown,3,5,2024-08-16 11:05:00,7,True,True
1434,2024-11-01 09:47:00,2024-11-01 09:47:00,unknown,6,16,2024-08-16 11:05:00,9,True,True
1534,2024-12-03 11:12:00,2024-12-03 11:12:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
817,2024-09-11 17:33:00,2024-09-11 17:33:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
924,2024-09-17 17:14:00,2024-09-17 17:14:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
125,2024-09-19 12:29:00,2024-09-19 12:29:00,unknown,5,42,2024-08-16 11:05:00,9,True,True
704,2024-09-03 09:26:00,2024-09-03 09:26:00,unknown,3,3,2024-08-16 11:10:00,3,True,True
1102,2024-10-11 11:49:00,2024-10-11 11:49:00,unknown,4,5,2024-08-16 11:05:00,8,True,True
1411,2024-10-29 10:54:00,2024-10-29 10:54:00,alexey_linkedin,3,2,2024-08-16 11:05:00,8,True,True
536,2025-01-01 13:19:00,2025-04-17 10:29:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1152,2024-10-14 02:32:00,2024-10-14 02:32:00,unknown,4,5,2024-08-16 11:05:00,8,True,True
2816,2025-06-18 13:39:00,2025-06-18 13:39:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2833,2025-06-18 14:22:00,2025-06-18 14:22:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
2977,2025-06-22 23:11:00,2025-06-22 23:11:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
3105,2025-07-01 17:48:00,2025-07-01 17:48:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
3164,2025-07-07 21:31:00,2025-07-07 21:31:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
3172,2025-07-10 15:43:00,2025-07-10 15:43:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
2629,2025-06-16 15:28:00,2025-06-16 15:28:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
2683,2025-06-18 08:27:00,2025-06-18 08:27:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
3087,2025-06-30 13:41:00,2025-06-30 13:41:00,dtc_newsletter,2,0,2024-08-16 14:36:00,2,False,True
3142,2025-07-07 09:34:00,2025-07-07 09:34:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
2487,2025-05-17 08:35:00,2025-05-17 08:35:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
3093,2025-06-30 16:55:00,2025-06-30 16:55:00,activecampaign,3,2,2025-02-22 09:38:00,3,True,True
2379,2025-03-25 20:02:00,2025-03-25 20:02:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
2420,2025-04-04 04:11:00,2025-04-04 04:11:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
1099,2024-10-11 10:56:00,2024-10-11 10:56:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1247,2024-10-16 14:12:00,2024-10-16 14:12:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1272,2024-10-16 18:34:00,2024-10-16 18:34:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1916,2025-01-07 11:16:00,2025-01-07 11:16:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1922,2025-01-08 13:16:00,2025-01-08 13:16:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
66,2024-09-30 21:22:00,2024-12-03 15:34:00,unknown,7,72,2024-08-16 11:05:00,10,True,True
246,2024-10-08 11:01:00,2024-10-08 11:01:00,unknown,5,12,2024-08-16 11:05:00,9,True,True
1284,2024-10-17 00:20:00,2024-10-17 00:20:00,unknown,3,1,2024-08-16 11:05:00,8,True,True
2074,2025-02-11 22:15:00,2025-02-11 22:15:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1851,2024-12-24 08:09:00,2024-12-24 08:09:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1900,2025-01-20 16:35:00,2025-01-20 16:35:00,unknown,4,12,2024-08-16 11:05:00,8,True,True
2049,2025-01-27 13:59:00,2025-03-13 18:22:00,unknown,7,8,2024-08-16 11:05:00,11,True,True
991,2024-09-23 21:43:00,2024-09-23 21:43:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
1115,2024-10-11 14:36:00,2025-07-21 18:20:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1532,2024-12-02 09:43:00,2024-12-02 09:43:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1632,2024-12-03 22:39:00,2024-12-03 22:39:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1646,2024-12-04 02:52:00,2024-12-04 02:52:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1652,2024-12-04 08:08:00,2024-12-04 08:08:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1667,2024-12-04 16:57:00,2024-12-04 16:57:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1752,2024-12-10 19:32:00,2024-12-10 19:32:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1795,2024-12-15 18:06:00,2024-12-15 18:06:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1812,2024-12-18 00:57:00,2024-12-18 00:57:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1822,2024-12-18 20:52:00,2024-12-18 20:52:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
978,2024-09-20 13:26:00,2024-09-20 13:26:00,unknown,3,3,2024-08-16 11:10:00,3,True,True
1147,2024-10-13 18:38:00,2025-07-21 19:37:00,unknown,3,3,2024-08-16 11:05:00,8,True,True
1554,2024-12-03 12:37:00,2024-12-03 12:37:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1668,2024-12-04 18:10:00,2024-12-04 18:10:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1182,2024-10-15 15:52:00,2024-10-15 15:52:00,unknown,0,0,,0,False,False
681,2024-08-27 11:51:00,2024-08-27 11:51:00,unknown,0,0,,0,False,False
1262,2024-10-16 15:41:00,2024-10-16 15:41:00,unknown,5,12,2024-08-16 11:05:00,9,True,True
429,2024-09-25 10:10:00,2024-09-25 10:10:00,unknown,5,7,2024-08-16 11:05:00,10,True,True
53,2024-08-20 17:35:00,2024-08-20 17:35:00,unknown,6,9,2024-08-16 11:05:00,10,True,True
3243,2025-07-25 08:42:00,2025-07-25 08:42:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
3372,2025-08-27 19:33:00,2025-08-27 19:33:00,unknown,1,0,2025-06-03 10:03:00,1,False,False
357,2024-12-13 21:53:00,2024-12-13 21:53:00,unknown,3,1,2024-08-16 11:05:00,8,True,True
440,2024-12-10 23:36:00,2024-12-10 23:36:00,unknown,3,1,2024-08-16 11:05:00,8,True,True
9,2024-12-05 14:12:00,2024-12-05 14:12:00,unknown,3,1,2024-08-16 11:05:00,8,True,True
554,2024-12-22 23:06:00,2024-12-22 23:06:00,unknown,5,16,2024-08-16 11:05:00,8,True,True
2701,2025-06-18 08:46:00,2025-06-18 08:46:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
3118,2025-07-04 04:13:00,2025-07-04 04:13:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
3229,2025-07-23 09:04:00,2025-07-23 09:04:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
3254,2025-07-25 11:38:00,2025-07-25 11:38:00,unknown,1,0,2025-02-22 09:38:00,1,False,False
2600,2025-06-16 09:39:00,2025-06-16 09:39:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
2677,2025-06-18 08:17:00,2025-06-18 08:17:00,alexey_linkedin,2,0,2025-02-22 09:38:00,2,False,True
2838,2025-06-18 14:59:00,2025-06-18 14:59:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2866,2025-06-18 18:29:00,2025-06-18 18:29:00,alexey_linkedin,2,2,2025-02-22 09:38:00,2,True,True
2919,2025-06-19 10:07:00,2025-06-19 10:07:00,alexey_linkedin,2,0,2024-08-16 14:36:00,2,False,True
2920,2025-06-19 10:11:00,2025-06-19 10:11:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2998,2025-06-23 11:37:00,2025-06-23 11:37:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
2409,2025-04-01 15:07:00,2025-04-01 15:07:00,unknown,5,0,2024-08-16 11:05:00,10,False,True
2456,2025-05-04 09:02:00,2025-05-04 09:02:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
2831,2025-06-18 14:16:00,2025-06-18 14:16:00,unknown,2,0,2025-02-22 09:38:00,2,False,True
2401,2025-04-01 12:10:00,2025-04-01 15:07:00,unknown,5,0,2024-08-16 11:05:00,10,False,True
1391,2024-10-25 18:15:00,2024-10-25 18:15:00,unknown,3,12,2024-08-16 11:10:00,4,True,True
2327,2025-03-13 02:57:00,2025-03-13 02:57:00,unknown,2,0,2024-08-16 11:05:00,7,False,True
2546,2025-06-05 16:21:00,2025-06-05 16:21:00,unknown,2,0,2024-08-16 14:36:00,2,False,True
1201,2024-10-16 11:09:00,2024-10-16 11:09:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
1227,2024-10-16 12:47:00,2024-10-16 12:47:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
2541,2025-06-04 18:11:00,2025-06-04 18:11:00,unknown,2,0,2025-02-22 09:38:00,2,False,True
705,2024-09-03 10:52:00,2024-09-03 10:52:00,unknown,3,4,2024-08-16 11:10:00,4,True,True
3365,2025-09-16 15:26:00,2025-09-16 15:26:00,unknown,2,0,2025-08-04 13:02:00,2,False,True
17,2024-09-15 16:45:00,2024-09-15 16:45:00,unknown,5,9,2024-08-16 11:05:00,9,True,True
152,2024-09-30 21:47:00,2024-09-30 21:47:00,unknown,5,16,2024-08-16 11:05:00,9,True,True
3393,2025-09-10 13:53:00,2025-09-10 13:53:00,unknown,1,0,2025-09-03 13:34:00,1,False,False
803,2024-09-09 22:58:00,2024-09-09 22:58:00,unknown,3,1,2024-08-20 09:28:00,3,True,True
2086,2025-02-17 14:30:00,2025-02-17 14:30:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
2089,2025-02-20 09:34:00,2025-02-20 09:34:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1613,2024-12-03 18:10:00,2024-12-03 18:10:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1639,2024-12-04 00:24:00,2024-12-04 00:24:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1800,2024-12-16 13:32:00,2024-12-16 13:32:00,unknown,2,1,2024-08-16 11:05:00,7,True,True
1907,2025-01-06 07:14:00,2025-01-06 07:14:00,unknown,4,12,2024-08-16 11:05:00,8,True,True
972,2024-09-19 17:01:00,2024-09-19 17:01:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
1730,2024-12-08 04:58:00,2024-12-08 04:58:00,unknown,5,16,2024-08-16 11:05:00,8,True,True
920,2024-09-17 16:34:00,2024-09-17 16:34:00,unknown,2,3,2024-08-16 11:10:00,3,True,True
1281,2024-10-16 22:46:00,2024-10-16 22:46:00,unknown,3,1,2024-08-16 11:05:00,8,True,True
1814,2024-12-18 09:38:00,2024-12-18 09:38:00,unknown,5,16,2024-08-16 11:05:00,9,True,True
1412,2024-10-29 10:56:00,2024-10-29 10:56:00,unknown,3,1,2024-08-16 11:05:00,8,True,True
1614,2024-12-03 18:18:00,2025-01-15 06:30:00,unknown,7,16,2024-08-16 11:05:00,11,True,True
523,2024-10-16 16:37:00,2024-10-16 16:37:00,unknown,3,1,2024-08-16 11:05:00,8,True,True
804,2024-09-10 05:02:00,2024-09-10 05:02:00,unknown,3,3,2024-08-16 11:10:00,3,True,True
301,2024-10-20 10:32:00,2024-10-20 10:32:00,unknown,4,3,2024-08-16 11:05:00,9,True,True
1024,2024-09-26 14:47:00,2024-09-26 14:47:00,unknown,8,80,2024-08-16 11:05:00,10,True,True
3379,2025-09-08 10:06:00,2025-09-08 10:06:00,dtc_newsletter,0,0,,0,False,False
2647,2025-06-17 09:11:00,2025-06-17 09:11:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
2628,2025-06-16 15:19:00,2025-06-16 15:19:00,dtc_newsletter,1,0,2025-02-22 09:38:00,1,False,False
2671,2025-06-18 08:11:00,2025-06-18 08:11:00,alexey_linkedin,2,0,2024-08-16 14:36:00,2,False,True
2730,2025-06-18 09:40:00,2025-06-18 09:40:00,alexey_linkedin,2,5,2025-02-22 09:38:00,2,True,True
2822,2025-06-18 13:47:00,2025-06-18 13:47:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2846,2025-06-18 15:31:00,2025-06-18 15:31:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
2959,2025-06-20 14:51:00,2025-06-20 14:51:00,alexey_linkedin,1,0,2025-02-22 09:38:00,1,False,False
3022,2025-06-24 05:18:00,2025-06-24 05:18:00,alexey_linkedin,2,0,2024-08-16 14:36:00,2,False,True
3104,2025-07-01 16:08:00,2025-07-01 16:08:00,dtc_newsletter,3,0,2024-08-16 14:36:00,3,False,True
3216,2025-07-22 09:29:00,2025-07-22 09:29:00,unknown,2,0,2024-08-16 14:36:00,2,False,True
1292,2024-10-17 06:05:00,2024-10-17 06:05:00,unknown,2,1,2024-10-11 09:27:00,2,True,True
2022,2025-01-20 16:36:00,2025-01-20 16:36:00,unknown,5,3,2024-08-16 11:05:00,8,True,True
